id,razon_social,nit,sector,empleados,ingresos_estimados,ciudad,zona,fuente,notas,estado,fecha_creacion,_source_row,id_original,id_normalizado,id_normalization_rule,id_was_inferred,razon_social_original,razon_social_normalizado,razon_social_normalization_rule,razon_social_was_inferred,nit_original,nit_normalizado,nit_normalization_rule,nit_was_inferred,sector_original,sector_normalizado,sector_normalization_rule,sector_was_inferred,empleados_original,empleados_normalizado,empleados_normalization_rule,empleados_was_inferred,ingresos_estimados_original,ingresos_estimados_normalizado,ingresos_estimados_normalization_rule,ingresos_estimados_was_inferred,ciudad_original,ciudad_normalizado,ciudad_normalization_rule,ciudad_was_inferred,zona_original,zona_normalizada,zona_normalization_rule,zona_was_inferred,fuente_original,fuente_normalizado,fuente_normalization_rule,fuente_was_inferred,notas_original,notas_normalizado,notas_normalization_rule,notas_was_inferred,estado_original,estado_normalizado,estado_normalization_rule,estado_was_inferred,fecha_creacion_original,fecha_creacion_normalizado,fecha_creacion_normalization_rule,fecha_creacion_was_inferred
140,Soluciones Andina S.A.S.,982803777-0,Inmobiliario,650,110831000000,Cali,Occidente,evento,"Correo rebotado, el celular sí contesta.",en_gestion,2026-08-11,141,140,140,trim_unicode_nfc,False,Soluciones Andina S.A.S.,Soluciones Andina S.A.S.,trim_unicode_nfc,False,982803777-0,9828037770,nit_remove_formatting,False,Inmobiliario,inmobiliario,trim_unicode_casefold,False,650,650,nonnegative_decimal,False,110831000000,110831000000,nonnegative_decimal,False,Cali,Cali,trim_unicode_nfc,False,Occidente,Occidente,explicit_zone_alias,False,evento,evento,trim_unicode_casefold,False,"Correo rebotado, el celular sí contesta.","Correo rebotado, el celular sí contesta.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-08-11,2026-08-11,iso_date,False
141,Textiles San Rafael S.A.S.,976803309-1,Textil,420,67468000000,Itagüí,Antioquia,campaña,"Registro cargado desde base comprada, sin validar.",en_gestion,2026-09-13,142,141,141,trim_unicode_nfc,False,Textiles San Rafael S.A.S.,Textiles San Rafael S.A.S.,trim_unicode_nfc,False,976803309-1,9768033091,nit_remove_formatting,False,Textil,textil,trim_unicode_casefold,False,420,420,nonnegative_decimal,False,67468000000,67468000000,nonnegative_decimal,False,Itagüí,Itagüí,trim_unicode_nfc,False,Antioquia,Antioquia,explicit_zone_alias,False,campaña,campaña,trim_unicode_casefold,False,"Registro cargado desde base comprada, sin validar.","Registro cargado desde base comprada, sin validar.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-09-13,2026-09-13,iso_date,False
142,Servicios Girardot S. en C.,943511087-5,Transporte y logística,,10853000000,Pereira,Occidente ,lista,"Ya fue cliente en 2023, se retiró por precio.",descartado,2026-04-30,143,142,142,trim_unicode_nfc,False,Servicios Girardot S. en C.,Servicios Girardot S. en C.,trim_unicode_nfc,False,943511087-5,9435110875,nit_remove_formatting,False,Transporte y logística,transporte y logística,trim_unicode_casefold,False,,,missing,False,10853000000,10853000000,nonnegative_decimal,False,Pereira,Pereira,trim_unicode_nfc,False,Occidente ,Occidente,explicit_zone_alias,False,lista,lista,trim_unicode_casefold,False,"Ya fue cliente en 2023, se retiró por precio.","Ya fue cliente en 2023, se retiró por precio.",trim_unicode_nfc,False,descartado,descartado,trim_casefold_status,False,2026-04-30,2026-04-30,iso_date,False
143,Inversiones Puerto Colombia Ltda.,912366364-4,Inmobiliario,120,5259000000,Montería,costa,web,"Quiere propuesta para siete sedes, no para una.",en_gestion,2026-05-14,144,143,143,trim_unicode_nfc,False,Inversiones Puerto Colombia Ltda.,Inversiones Puerto Colombia Ltda.,trim_unicode_nfc,False,912366364-4,9123663644,nit_remove_formatting,False,Inmobiliario,inmobiliario,trim_unicode_casefold,False,120,120,nonnegative_decimal,False,5259000000,5259000000,nonnegative_decimal,False,Montería,Montería,trim_unicode_nfc,False,costa,Costa,explicit_zone_alias,False,web,web,trim_unicode_casefold,False,"Quiere propuesta para siete sedes, no para una.","Quiere propuesta para siete sedes, no para una.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-05-14,2026-05-14,iso_date,False
144,Transportes El Dorado S. en C.,988262707-0,Agroindustria,55,17060000000,Rionegro,ANT,referido,Tiene contrato vigente con otro proveedor hasta diciembre.,en_gestion,2026-04-29,145,144,144,trim_unicode_nfc,False,Transportes El Dorado S. en C.,Transportes El Dorado S. en C.,trim_unicode_nfc,False,988262707-0,9882627070,nit_remove_formatting,False,Agroindustria,agroindustria,trim_unicode_casefold,False,55,55,nonnegative_decimal,False,17060000000,17060000000,nonnegative_decimal,False,Rionegro,Rionegro,trim_unicode_nfc,False,ANT,Antioquia,explicit_zone_alias,False,referido,referido,trim_unicode_casefold,False,Tiene contrato vigente con otro proveedor hasta diciembre.,Tiene contrato vigente con otro proveedor hasta diciembre.,trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-04-29,2026-04-29,iso_date,False
145,Distribuidora Bolívar S. en C.,989666117-9,Salud,40,808000000,Rionegro,Antioquia,campaña,Tiene contrato vigente con otro proveedor hasta diciembre.,descartado,2026-03-03,146,145,145,trim_unicode_nfc,False,Distribuidora Bolívar S. en C.,Distribuidora Bolívar S. en C.,trim_unicode_nfc,False,989666117-9,9896661179,nit_remove_formatting,False,Salud,salud,trim_unicode_casefold,False,40,40,nonnegative_decimal,False,808000000,808000000,nonnegative_decimal,False,Rionegro,Rionegro,trim_unicode_nfc,False,Antioquia,Antioquia,explicit_zone_alias,False,campaña,campaña,trim_unicode_casefold,False,Tiene contrato vigente con otro proveedor hasta diciembre.,Tiene contrato vigente con otro proveedor hasta diciembre.,trim_unicode_nfc,False,descartado,descartado,trim_casefold_status,False,2026-03-03,2026-03-03,iso_date,False
146,Transportes Chicamocha Ltda.,913327520-4,Inmobiliario,2100,67820000000,Bucaramanga,CENTRO,web,Tiene contrato vigente con otro proveedor hasta diciembre.,en_gestion,2026-05-08,147,146,146,trim_unicode_nfc,False,Transportes Chicamocha Ltda.,Transportes Chicamocha Ltda.,trim_unicode_nfc,False,913327520-4,9133275204,nit_remove_formatting,False,Inmobiliario,inmobiliario,trim_unicode_casefold,False,2100,2100,nonnegative_decimal,False,67820000000,67820000000,nonnegative_decimal,False,Bucaramanga,Bucaramanga,trim_unicode_nfc,False,CENTRO,Centro,explicit_zone_alias,False,web,web,trim_unicode_casefold,False,Tiene contrato vigente con otro proveedor hasta diciembre.,Tiene contrato vigente con otro proveedor hasta diciembre.,trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-05-08,2026-05-08,iso_date,False
147,Textiles Tequendama S.A.S.,909648388-8,Minería,120,8820000000,Bogotá,Bogotá,campaña,"Dejó los datos en el stand de la feria, mostró poco interés.",asignado,2026-04-15,148,147,147,trim_unicode_nfc,False,Textiles Tequendama S.A.S.,Textiles Tequendama S.A.S.,trim_unicode_nfc,False,909648388-8,9096483888,nit_remove_formatting,False,Minería,minería,trim_unicode_casefold,False,120,120,nonnegative_decimal,False,8820000000,8820000000,nonnegative_decimal,False,Bogotá,Bogotá,trim_unicode_nfc,False,Bogotá,Centro,explicit_zone_alias,False,campaña,campaña,trim_unicode_casefold,False,"Dejó los datos en el stand de la feria, mostró poco interés.","Dejó los datos en el stand de la feria, mostró poco interés.",trim_unicode_nfc,False,asignado,asignado,trim_casefold_status,False,2026-04-15,2026-04-15,iso_date,False
148,Textiles Chicamocha S.A.,931872080-4,Tecnología,80,7020000000,Medellín,Antioquia,evento,"Registro cargado desde base comprada, sin validar.",asignado,2026-08-02,149,148,148,trim_unicode_nfc,False,Textiles Chicamocha S.A.,Textiles Chicamocha S.A.,trim_unicode_nfc,False,931872080-4,9318720804,nit_remove_formatting,False,Tecnología,tecnología,trim_unicode_casefold,False,80,80,nonnegative_decimal,False,7020000000,7020000000,nonnegative_decimal,False,Medellín,Medellín,trim_unicode_nfc,False,Antioquia,Antioquia,explicit_zone_alias,False,evento,evento,trim_unicode_casefold,False,"Registro cargado desde base comprada, sin validar.","Registro cargado desde base comprada, sin validar.",trim_unicode_nfc,False,asignado,asignado,trim_casefold_status,False,2026-08-02,2026-08-02,iso_date,False
149,Inversiones Cafetera Ltda.,927301428-8,Alimentos y bebidas,900,63612000000,Santa Marta,COSTA,lista,"Empresa familiar, decide el dueño directamente.",descartado,2026-06-05,150,149,149,trim_unicode_nfc,False,Inversiones Cafetera Ltda.,Inversiones Cafetera Ltda.,trim_unicode_nfc,False,927301428-8,9273014288,nit_remove_formatting,False,Alimentos y bebidas,alimentos y bebidas,trim_unicode_casefold,False,900,900,nonnegative_decimal,False,63612000000,63612000000,nonnegative_decimal,False,Santa Marta,Santa Marta,trim_unicode_nfc,False,COSTA,Costa,explicit_zone_alias,False,lista,lista,trim_unicode_casefold,False,"Empresa familiar, decide el dueño directamente.","Empresa familiar, decide el dueño directamente.",trim_unicode_nfc,False,descartado,descartado,trim_casefold_status,False,2026-06-05,2026-06-05,iso_date,False
150,Industrias Orinoquía S.A.,955783089-2,Salud,18,2273000000,Montería,COSTA,lista,"Registro cargado desde base comprada, sin validar.",en_gestion,2026-05-29,151,150,150,trim_unicode_nfc,False,Industrias Orinoquía S.A.,Industrias Orinoquía S.A.,trim_unicode_nfc,False,955783089-2,9557830892,nit_remove_formatting,False,Salud,salud,trim_unicode_casefold,False,18,18,nonnegative_decimal,False,2273000000,2273000000,nonnegative_decimal,False,Montería,Montería,trim_unicode_nfc,False,COSTA,Costa,explicit_zone_alias,False,lista,lista,trim_unicode_casefold,False,"Registro cargado desde base comprada, sin validar.","Registro cargado desde base comprada, sin validar.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-05-29,2026-05-29,iso_date,False
151,Servicios El Dorado S.A.,908912305-5,Metalmecánica,2100,78142000000,Medellín,Antioquia,campaña,"Empresa familiar, decide el dueño directamente.",en_gestion,2026-05-15,152,151,151,trim_unicode_nfc,False,Servicios El Dorado S.A.,Servicios El Dorado S.A.,trim_unicode_nfc,False,908912305-5,9089123055,nit_remove_formatting,False,Metalmecánica,metalmecánica,trim_unicode_casefold,False,2100,2100,nonnegative_decimal,False,78142000000,78142000000,nonnegative_decimal,False,Medellín,Medellín,trim_unicode_nfc,False,Antioquia,Antioquia,explicit_zone_alias,False,campaña,campaña,trim_unicode_casefold,False,"Empresa familiar, decide el dueño directamente.","Empresa familiar, decide el dueño directamente.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-05-15,2026-05-15,iso_date,False
152,Alimentos Puerto Colombia S.A.S.,986113293-8,Alimentos y bebidas,2100,18476000000,Sincelejo,Costa,evento,"Correo rebotado, el celular sí contesta.",en_gestion,2026-03-14,153,152,152,trim_unicode_nfc,False,Alimentos Puerto Colombia S.A.S.,Alimentos Puerto Colombia S.A.S.,trim_unicode_nfc,False,986113293-8,9861132938,nit_remove_formatting,False,Alimentos y bebidas,alimentos y bebidas,trim_unicode_casefold,False,2100,2100,nonnegative_decimal,False,18476000000,18476000000,nonnegative_decimal,False,Sincelejo,Sincelejo,trim_unicode_nfc,False,Costa,Costa,explicit_zone_alias,False,evento,evento,trim_unicode_casefold,False,"Correo rebotado, el celular sí contesta.","Correo rebotado, el celular sí contesta.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-03-14,2026-03-14,iso_date,False
153,Transportes Los Nevados S. en C.,970263385-3,Salud,260,8105000000,Rionegro,Antioquia,referido,"Ya fue cliente en 2023, se retiró por precio.",en_gestion,2026-09-05,154,153,153,trim_unicode_nfc,False,Transportes Los Nevados S. en C.,Transportes Los Nevados S. en C.,trim_unicode_nfc,False,970263385-3,9702633853,nit_remove_formatting,False,Salud,salud,trim_unicode_casefold,False,260,260,nonnegative_decimal,False,8105000000,8105000000,nonnegative_decimal,False,Rionegro,Rionegro,trim_unicode_nfc,False,Antioquia,Antioquia,explicit_zone_alias,False,referido,referido,trim_unicode_casefold,False,"Ya fue cliente en 2023, se retiró por precio.","Ya fue cliente en 2023, se retiró por precio.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-09-05,2026-09-05,iso_date,False
154,Grupo San Rafael S. en C.,901616024-3,Salud,25,736000000,Bucaramanga,Bogotá,referido,"Ya fue cliente en 2023, se retiró por precio.",asignado,2026-07-21,155,154,154,trim_unicode_nfc,False,Grupo San Rafael S. en C.,Grupo San Rafael S. en C.,trim_unicode_nfc,False,901616024-3,9016160243,nit_remove_formatting,False,Salud,salud,trim_unicode_casefold,False,25,25,nonnegative_decimal,False,736000000,736000000,nonnegative_decimal,False,Bucaramanga,Bucaramanga,trim_unicode_nfc,False,Bogotá,Centro,explicit_zone_alias,False,referido,referido,trim_unicode_casefold,False,"Ya fue cliente en 2023, se retiró por precio.","Ya fue cliente en 2023, se retiró por precio.",trim_unicode_nfc,False,asignado,asignado,trim_casefold_status,False,2026-07-21,2026-07-21,iso_date,False
155,Soluciones San Rafael S.A.S.,955331747-7,Manufactura,25,2015000000,Cali,Occidente,referido,"Correo rebotado, el celular sí contesta.",descartado,2026-02-28,156,155,155,trim_unicode_nfc,False,Soluciones San Rafael S.A.S.,Soluciones San Rafael S.A.S.,trim_unicode_nfc,False,955331747-7,9553317477,nit_remove_formatting,False,Manufactura,manufactura,trim_unicode_casefold,False,25,25,nonnegative_decimal,False,2015000000,2015000000,nonnegative_decimal,False,Cali,Cali,trim_unicode_nfc,False,Occidente,Occidente,explicit_zone_alias,False,referido,referido,trim_unicode_casefold,False,"Correo rebotado, el celular sí contesta.","Correo rebotado, el celular sí contesta.",trim_unicode_nfc,False,descartado,descartado,trim_casefold_status,False,2026-02-28,2026-02-28,iso_date,False
156,Servicios del Caribe S.A.,931274163-9,Salud,900,23102000000,Cali,Occidente ,referido,Lo refirió el gerente de una cuenta actual.,en_gestion,2026-02-28,157,156,156,trim_unicode_nfc,False,Servicios del Caribe S.A.,Servicios del Caribe S.A.,trim_unicode_nfc,False,931274163-9,9312741639,nit_remove_formatting,False,Salud,salud,trim_unicode_casefold,False,900,900,nonnegative_decimal,False,23102000000,23102000000,nonnegative_decimal,False,Cali,Cali,trim_unicode_nfc,False,Occidente ,Occidente,explicit_zone_alias,False,referido,referido,trim_unicode_casefold,False,Lo refirió el gerente de una cuenta actual.,Lo refirió el gerente de una cuenta actual.,trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-02-28,2026-02-28,iso_date,False
157,Logística La Candelaria S.A.S.,987408217-6,Agroindustria,260,11858000000,Villavicencio,CENTRO,referido,"Quiere propuesta para siete sedes, no para una.",en_gestion,2026-07-19,158,157,157,trim_unicode_nfc,False,Logística La Candelaria S.A.S.,Logística La Candelaria S.A.S.,trim_unicode_nfc,False,987408217-6,9874082176,nit_remove_formatting,False,Agroindustria,agroindustria,trim_unicode_casefold,False,260,260,nonnegative_decimal,False,11858000000,11858000000,nonnegative_decimal,False,Villavicencio,Villavicencio,trim_unicode_nfc,False,CENTRO,Centro,explicit_zone_alias,False,referido,referido,trim_unicode_casefold,False,"Quiere propuesta para siete sedes, no para una.","Quiere propuesta para siete sedes, no para una.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-07-19,2026-07-19,iso_date,False
158,Suministros La Candelaria S. en C.,950002299-3,Retail,40,1411000000,Armenia,Occidente,lista,"Quiere propuesta para siete sedes, no para una.",en_gestion,2026-09-15,159,158,158,trim_unicode_nfc,False,Suministros La Candelaria S. en C.,Suministros La Candelaria S. en C.,trim_unicode_nfc,False,950002299-3,9500022993,nit_remove_formatting,False,Retail,retail,trim_unicode_casefold,False,40,40,nonnegative_decimal,False,1411000000,1411000000,nonnegative_decimal,False,Armenia,Armenia,trim_unicode_nfc,False,Occidente,Occidente,explicit_zone_alias,False,lista,lista,trim_unicode_casefold,False,"Quiere propuesta para siete sedes, no para una.","Quiere propuesta para siete sedes, no para una.",trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-09-15,2026-09-15,iso_date,False
159,Textiles del Caribe S.A.,955875727-7,Metalmecánica,80,8480000000,Palmira,occidente,evento,"Registro cargado desde base comprada, sin validar.",asignado,2026-08-11,160,159,159,trim_unicode_nfc,False,Textiles del Caribe S.A.,Textiles del Caribe S.A.,trim_unicode_nfc,False,955875727-7,9558757277,nit_remove_formatting,False,Metalmecánica,metalmecánica,trim_unicode_casefold,False,80,80,nonnegative_decimal,False,8480000000,8480000000,nonnegative_decimal,False,Palmira,Palmira,trim_unicode_nfc,False,occidente,Occidente,explicit_zone_alias,False,evento,evento,trim_unicode_casefold,False,"Registro cargado desde base comprada, sin validar.","Registro cargado desde base comprada, sin validar.",trim_unicode_nfc,False,asignado,asignado,trim_casefold_status,False,2026-08-11,2026-08-11,iso_date,False
160,Suministros Orinoquía S.A.S.,984941390-6,Educación,55,10592000000,Rionegro,Antioquia,evento,"Ya fue cliente en 2023, se retiró por precio.",descartado,2026-04-20,161,160,160,trim_unicode_nfc,False,Suministros Orinoquía S.A.S.,Suministros Orinoquía S.A.S.,trim_unicode_nfc,False,984941390-6,9849413906,nit_remove_formatting,False,Educación,educación,trim_unicode_casefold,False,55,55,nonnegative_decimal,False,10592000000,10592000000,nonnegative_decimal,False,Rionegro,Rionegro,trim_unicode_nfc,False,Antioquia,Antioquia,explicit_zone_alias,False,evento,evento,trim_unicode_casefold,False,"Ya fue cliente en 2023, se retiró por precio.","Ya fue cliente en 2023, se retiró por precio.",trim_unicode_nfc,False,descartado,descartado,trim_casefold_status,False,2026-04-20,2026-04-20,iso_date,False
161,Distribuidora Tequendama S.A.S.,986957756-4,Construcción,80,4339000000,Bogotá,CENTRO,referido,Insistió en hablar con alguien senior.,en_gestion,2026-07-16,162,161,161,trim_unicode_nfc,False,Distribuidora Tequendama S.A.S.,Distribuidora Tequendama S.A.S.,trim_unicode_nfc,False,986957756-4,9869577564,nit_remove_formatting,False,Construcción,construcción,trim_unicode_casefold,False,80,80,nonnegative_decimal,False,4339000000,4339000000,nonnegative_decimal,False,Bogotá,Bogotá,trim_unicode_nfc,False,CENTRO,Centro,explicit_zone_alias,False,referido,referido,trim_unicode_casefold,False,Insistió en hablar con alguien senior.,Insistió en hablar con alguien senior.,trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-07-16,2026-07-16,iso_date,False
162,Servicios Los Nevados S. en C.,922686798-0,Construcción,8,1984000000,Pereira,occidente,campaña,"Está comparando tres propuestas, decide este mes.",asignado,2026-07-07,163,162,162,trim_unicode_nfc,False,Servicios Los Nevados S. en C.,Servicios Los Nevados S. en C.,trim_unicode_nfc,False,922686798-0,9226867980,nit_remove_formatting,False,Construcción,construcción,trim_unicode_casefold,False,8,8,nonnegative_decimal,False,1984000000,1984000000,nonnegative_decimal,False,Pereira,Pereira,trim_unicode_nfc,False,occidente,Occidente,explicit_zone_alias,False,campaña,campaña,trim_unicode_casefold,False,"Está comparando tres propuestas, decide este mes.","Está comparando tres propuestas, decide este mes.",trim_unicode_nfc,False,asignado,asignado,trim_casefold_status,False,2026-07-07,2026-07-07,iso_date,False
163,Distribuidora El Dorado Ltda.,997518845-0,Tecnología,260,7278000000,Cartagena,Costa,campaña,,descartado,2026-05-11,164,163,163,trim_unicode_nfc,False,Distribuidora El Dorado Ltda.,Distribuidora El Dorado Ltda.,trim_unicode_nfc,False,997518845-0,9975188450,nit_remove_formatting,False,Tecnología,tecnología,trim_unicode_casefold,False,260,260,nonnegative_decimal,False,7278000000,7278000000,nonnegative_decimal,False,Cartagena,Cartagena,trim_unicode_nfc,False,Costa,Costa,explicit_zone_alias,False,campaña,campaña,trim_unicode_casefold,False,,,missing,False,descartado,descartado,trim_casefold_status,False,2026-05-11,2026-05-11,iso_date,False
164,Transportes El Poblado S. en C.,956526668-3,Salud,900,116980000000,Cartagena,COSTA,campaña,Solicitó información de eficiencia energética para planta nueva.,en_gestion,2026-04-09,165,164,164,trim_unicode_nfc,False,Transportes El Poblado S. en C.,Transportes El Poblado S. en C.,trim_unicode_nfc,False,956526668-3,9565266683,nit_remove_formatting,False,Salud,salud,trim_unicode_casefold,False,900,900,nonnegative_decimal,False,116980000000,116980000000,nonnegative_decimal,False,Cartagena,Cartagena,trim_unicode_nfc,False,COSTA,Costa,explicit_zone_alias,False,campaña,campaña,trim_unicode_casefold,False,Solicitó información de eficiencia energética para planta nueva.,Solicitó información de eficiencia energética para planta nueva.,trim_unicode_nfc,False,en_gestion,en_gestion,trim_casefold_status,False,2026-04-09,2026-04-09,iso_date,False
165,Comercializadora Andina S.A.S.,955278388-6,Salud,40,2156000000,Palmira,Occidente ,lista,"Posible duplicado, entró por otra fuente.",nuevo,2026-09-10,166,165,165,trim_unicode_nfc,False,Comercializadora Andina S.A.S.,Comercializadora Andina S.A.S.,trim_unicode_nfc,False,955278388-6,9552783886,nit_remove_formatting,False,Salud,salud,trim_unicode_casefold,False,40,40,nonnegative_decimal,False,2156000000,2156000000,nonnegative_decimal,False,Palmira,Palmira,trim_unicode_nfc,False,Occidente ,Occidente,explicit_zone_alias,False,lista,lista,trim_unicode_casefold,False,"Posible duplicado, entró por otra fuente.","Posible duplicado, entró por otra fuente.",trim_unicode_nfc,False,nuevo,nuevo,trim_casefold_status,False,2026-09-10,2026-09-10,iso_date,False
166,Inversiones El Poblado Ltda.,950445842-8,Alimentos y bebidas,55,8320000000,Manizales,Occidente ,lista,"Posible duplicado, entró por otra fuente.",nuevo,2026-09-15,167,166,166,trim_unicode_nfc,False,Inversiones El Poblado Ltda.,Inversiones El Poblado Ltda.,trim_unicode_nfc,False,950445842-8,9504458428,nit_remove_formatting,False,Alimentos y bebidas,alimentos y bebidas,trim_unicode_casefold,False,55,55,nonnegative_decimal,False,8320000000,8320000000,nonnegative_decimal,False,Manizales,Manizales,trim_unicode_nfc,False,Occidente ,Occidente,explicit_zone_alias,False,lista,lista,trim_unicode_casefold,False,"Posible duplicado, entró por otra fuente.","Posible duplicado, entró por otra fuente.",trim_unicode_nfc,False,nuevo,nuevo,trim_casefold_status,False,2026-09-15,2026-09-15,iso_date,False
167,Transportes Caribe Azul S.A.,982752478-1,Alimentos y bebidas,18,1854000000,Bogotá,Bogotá,lista,"Posible duplicado, entró por otra fuente.",nuevo,2026-09-11,168,167,167,trim_unicode_nfc,False,Transportes Caribe Azul S.A.,Transportes Caribe Azul S.A.,trim_unicode_nfc,False,982752478-1,9827524781,nit_remove_formatting,False,Alimentos y bebidas,alimentos y bebidas,trim_unicode_casefold,False,18,18,nonnegative_decimal,False,1854000000,1854000000,nonnegative_decimal,False,Bogotá,Bogotá,trim_unicode_nfc,False,Bogotá,Centro,explicit_zone_alias,False,lista,lista,trim_unicode_casefold,False,"Posible duplicado, entró por otra fuente.","Posible duplicado, entró por otra fuente.",trim_unicode_nfc,False,nuevo,nuevo,trim_casefold_status,False,2026-09-11,2026-09-11,iso_date,False
